latitude,longitude
1.221612331037741,2.7724732675441714
1.2214576376787794,-1.1107488099067597
1.2213030099833995,1.2892144198218956
1.221148447864361,-2.5940076576290356
1.2209939512346166,-0.19404442790038032
1.2208395200073083,2.205918801828275
1.2206851540957682,-1.6773032756226562
1.220530853413518,0.722659954105999
1.2203766178742685,3.1226231838346545
1.2202224473919172,-0.7605988936162769
1.2200683418805511,1.6393643361123784
1.2199143012544433,-2.243857741338553
1.2197603254280536,0.15610548839010246
1.219606414316027,2.5560687181187576
1.2194525678331951,-1.3271533593321734
1.2192987858945734,1.0728098703964817
1.2191450684153615,-2.81041220705445
1.2189914153109436,-0.41044897732579405
1.2188378264968862,1.9895142524028613
1.2186843018889382,-1.8937078250480701
1.2185308414030314,0.5062554046805853
1.2183774449552784,2.9062186344092407
1.2182241124619724,-0.9770034430416907
1.218070843839588,1.4229597866869645
1.2179176390047792,-2.4602622907639664
1.2177644978743778,-0.060299061035311324
1.217611420365397,2.3396641686933446
1.2174584063950267,-1.5435579087575872
1.2173054558806333,0.8564053209710681
1.217152568739763,-3.0268167564798634
1.2169997448901368,-0.626853526751208
1.2168469842496523,1.7731097029774474
1.2166942867363824,-2.1101123744734838
1.2165416522685752,0.28985085525517146
1.2163890807646534,2.689814084983827
1.2162365721432133,-1.1934079924671044
1.2160841263230249,1.206555237261551
1.2159317432230317,-2.6766668401893803
1.2157794227623484,-0.2767036104607251
1.2156271648602628,2.1232596192679303
1.2154749694362337,-1.759962458183001
1.21532283640989,0.6400007715456543
1.2151707657010324,3.0399640012743094
1.2150187572296307,-0.8432580761766216
1.2148668109158238,1.5567051535520335
1.2147149266799202,-2.3265169238988976
1.2145631044423963,0.07344630582975771
1.2144113441238966,2.473409535558413
1.2142596456452328,-1.4098125418925183
1.214108008927384,0.990150687836137
1.2139564338914945,-2.893071389614794
1.213804920458876,-0.4931081598861389
1.213653468551005,1.9068550698425164
1.2135020780895225,-1.9763670076084148
1.2133507489962347,0.4235962221202405
1.2131994811931113,2.823559451848896
1.2130482746022853,-1.0596626256020356
1.2128971291460533,1.34030060412662
1.2127460447468745,-2.542921473324311
1.2125950213273697,-0.14295824359565606
1.2124440588103211,2.257004986132999
1.2122931571186728,-1.6262170913179321
1.212142316175529,0.7737461384107234
1.2119915359041538,-3.1094759390402085
1.2118408162279717,-0.7095127093115526
1.2116901570705663,1.6904505204171028
1.2115395583556794,-2.1927715570338284
1.211389020007212,0.20719167269482672
1.2112385419492224,2.607154902423482
1.2110881241059264,-1.2760671750274493
1.2109377664016965,1.1238960547012062
1.2107874687610625,-2.759326022749725
1.2106372311087095,-0.3593627930210698
1.2104870533694783,2.0406004367075856
1.2103369354683648,-1.842621640743346
1.2101868773305207,0.5573415889853095
1.21003687888125,2.957304818713965
1.2098869400460117,-0.9259172587369664
1.2097370607504188,1.4740459709916889
1.2095872409202353,-2.4091761064592423
1.2094374804813794,-0.009212876730587021
1.209287779359921,2.3907503529980683
1.2091381374820807,-1.492471724452863
1.2089885547742312,0.9074915052757924
1.2088390311628963,-2.975730572175139
1.2086895665747486,-0.5757673424464835
1.2085401609366115,1.8241958872821717
1.208390814175459,-2.0590261901687597
1.208241526218411,0.3409370395598958
1.2080922969927395,2.740900269288551
1.2079431264258629,-1.14232180816238
1.2077940144453472,1.2576414215662752
1.2076449609789062,-2.6255806558846566
1.2074959659544011,-0.2256174261560008
1.2073470292998383,2.1743458035726544
1.2071981509433711,-1.7088762738782768
1.2070493308132992,0.6910869558503787
1.2069005688380656,3.091050185579034
1.20675186494626,-0.7921718918718974
1.2066032190666163,1.6077913378567579
1.2064546311280109,-2.275430739594173
1.2063061010594653,0.12453249013448202
1.206157628790144,2.524495719863138
1.2060092142493544,-1.358726357587794
1.2058608573665452,1.0412368721408614
1.2057125580713086,-2.8419852053100696
1.2055643162933776,-0.4420219755814146
1.2054161319626264,1.9579412541472407
1.2052680050090703,-1.9252808233036904
1.2051199353628648,0.47468240642496484
1.2049719229543052,2.87464563615362
1.2048239677138275,-1.008576441297311
1.2046760695720062,1.3913867884313442
1.2045282284595533,-2.491835289019587
1.204380444307322,-0.09187205929093176
1.2042327170463023,2.3080911704377236
1.2040850466076203,-1.5751309070132076
1.203937432922542,0.8248323227154476
1.2037898759224692,-3.0583897547354835
1.2036423755389403,-0.6584265250068283
1.2034949317036292,1.7415367047218273
1.2033475443483466,-2.1416853727291043
1.2032002134050384,0.258277856999551
1.2030529388057851,2.6582410867282062
1.202905720482802,-1.224980990722725
1.2027585583684393,1.1749822390059304
1.20261145239518,-2.708239838445001
1.2024644024956415,-0.3082766087163456
1.2023174086025745,2.0916866210123097
1.2021704706488614,-1.7915354564386214
1.2020235885675181,0.6084277732900338
1.2018767622916928,3.0083910030186893
1.201729991754664,-0.8748310744322421
1.2015832768898427,1.5251321552964134
1.201436617630771,-2.358089922154518
1.2012900139111204,0.04187330757413727
1.201143465664694,2.4418365373027924
1.2009969728254246,-1.4413855401481388
1.2008505353273735,0.9585776895805166
1.2007041531047324,-2.924644387870415
1.2005578260918217,-0.5246811581417593
1.2004115542230893,1.875282071586896
1.2002653374331123,-2.007940005864035
1.2001191756565952,0.39202322386462
1.19997306882837,2.7919864535932755
1.199827016883395,-1.0912356238576557
1.1996810197567576,1.3087276058709996
1.1995350773836684,-2.5744944715799316
1.1993891896994664,-0.1745312418512765
1.1992433566396157,2.225431987877379
1.1990975781397055,-1.6577900895735527
1.19895185413545,0.7421731401551028
1.1988061845626883,-3.141048937295828
1.1986605693573842,-0.7410857075671732
1.1985150084556246,1.6588775221614822
1.1983695017936211,-2.224344555289449
1.198224049307708,0.17561867443920634
1.1980786509343428,2.575581904167862
1.1979333066101057,-1.3076401732830696
1.1977880162716996,1.0923230564455855
1.1976427798559481,-2.7908990210053455
1.1974975972997983,-0.3909357912766903
1.1973524685403176,2.009027438451965
1.1972073935146952,-1.874194638998966
1.1970623721602391,0.5257685907296891
1.1969174044143802,2.9257318204583442
1.1967724902146684,-0.9574902569925867
1.1966276294987723,1.4424729727360686
1.1964828222044819,-2.4407491047148633
1.1963380682697051,-0.04078587498620746
1.1961933676324683,2.3591773547424477
1.1960487202309171,-1.5240447227084835
1.1959041260033154,0.8759185070201718
1.195759584888044,-3.0073035704307594
1.1956150968236021,-0.6073403407021041
1.195470661748606,1.7926228890265512
1.1953262796017878,-2.0905991884243798
1.195181950321998,0.3093640413042753
1.1950376738482023,2.709327271032931
1.1948934501194817,-1.1738948064180006
1.1947492790750345,1.2260684233106547
1.1946051606541734,-2.6571536541402767
1.194461094796326,-0.25719042441162127
1.194317081441035,2.1427728053170343
1.1941731205279575,-1.740449272133897
1.1940292119968645,0.6595139575947582
1.193885355787641,3.0594771873234134
1.193741551840286,-0.823744890127518
1.193597800094911,1.5762183396011376
1.1934541004917403,-2.3070037378497936
1.1933104529711114,0.09295949187886159
1.1931668574734744,2.492922721607517
1.1930233139393904,-1.390299355843869
1.1928798223095334,1.009663873884786
1.1927363825246886,-2.873558203566145
1.1925929945257507,-0.4735949738374897
1.1924496582537283,1.9263682558911657
1.1923063736497377,-1.9568538215597657
1.1921631406550073,0.44310940816888955
1.192019959210875,2.843072637897545
1.1918768292587882,-1.0401494395533863
1.1917337507403036,1.359813790175269
1.1915907235970877,-2.5234082872756622
1.1914477477709156,-0.12344505754700694
1.19130482320367,2.2765181721816483
1.1911619498373434,-1.6067039052692829
1.1910191276140356,0.7932593244593723
1.1908763564759544,-3.0899627529915588
1.190733636365414,-0.6899995232629035
1.1905909672248371,1.7099637064657518
1.190448348996753,-2.173258370985179
1.1903057816237967,0.22670485874347585
1.1901632650487108,2.626668088472132
1.1900207992143432,-1.2565539889788
1.1898783840636475,1.1434092407498555
1.1897360195396833,-2.739812836701076
1.1895937055856156,-0.3398496069724207
1.189451442144713,2.0601136227562344
1.1893092291603509,-1.8231084546946967
1.1891670665760068,0.5768547750339588
1.1890249543352645,2.976818004762614
1.1888828923818102,-0.9064040726883172
1.1887408806594348,1.493559157040338
1.188598919112031,-2.3896629204105935
1.1884570076835965,0.010300309318062096
1.1883151463182309,2.410263539046717
1.188173334960136,-1.4729585384042139
1.1880315735536164,0.9270046913244414
1.1878898620430787,-2.95621738612649
1.187748200373031,-0.5562541563978345
1.1876065884880833,1.843709073330821
1.187465026332947,-2.0395130041201104
1.1873235138524332,0.3604502256085449
1.1871820509914555,2.7604134553372
1.1870406376950269,-1.1228086221137312
1.1868992739082609,1.2771546076149243
1.1867579595763709,-2.606067469836007
1.18661669464467,-0.2061042401073517
1.1864754790585716,2.1938589896213037
1.1863343127635861,-1.6893630878296275
1.1861931957053258,0.7106001418990276
1.186052127829499,3.1105633716276833
1.1859111090819145,-0.7726587058232482
1.185770139408478,1.6273045239054071
1.185629218755194,-2.2559175535455243
1.1854883470681639,0.14404567618313113
1.1853475242935871,2.5440089059117863
1.1852067503777606,-1.3392131715391449
1.1850660252670773,1.0607500581895106
1.1849253489080274,-2.822472019261421
1.1847847212471976,-0.42250878953276555
1.1846441422312715,1.9774544401958898
1.1845036118070271,-1.9057676372550414
1.1843631299213393,0.49419559247361394
1.1842226965211788,2.894158822202269
1.1840823115536105,-0.989063255248662
1.183941974965795,1.4108999744799933
1.1838016867049876,-2.472322102970938
1.1836614467185382,-0.07235887324228264
1.1835212549538907,2.3276043564863724
1.183381111358584,-1.5556177209645585
1.1832410158802495,0.8443455087640969
1.1831009684666132,-3.0388765686868346
1.182960969065494,-0.6389133389581793
1.182821017624804,1.7610498907704761
1.1826811140925488,-2.122172186680455
1.1825412584168262,0.2777910430482001
1.182401450545826,2.6777542727768555
1.1822616904278311,-1.2054678046740757
1.182121978011216,1.1944954250545796
1.1819823132444467,-2.6887266523963516
1.181842696076081,-0.2887634226676964
1.1817031264547686,2.111199807060959
1.1815636043292488,-1.7720222703899724
1.181424129648353,0.627940959338683
1.1812847023610031,3.027904189067338
1.181145322416211,-0.8553178883835931
1.1810059897630787,1.5446453413450623
1.180866704350799,-2.338576736105869
1.1807274661286533,0.061386493622786385
1.1805882750460133,2.4613497233514416
1.18044913105234,-1.4218723540994895
1.1803100340971826,0.9780908756291657
1.1801709841301804,-2.9051312018217654
1.1800319811010604,-0.5051679720931102
1.179893024959639,1.8947952576355451
1.1797541156558193,-1.988426819815386
1.1796152531395936,0.4115364099132692
1.179476437361042,2.8114996396419243
1.1793376682703307,-1.0717224378090067
1.1791989458177152,1.3282407919196488
1.1790602699535373,-2.554981285531283
1.178921640628225,-0.15501805580262737
1.1787830577922942,2.2449451739260278
1.1786445213963468,-1.6382769035249034
1.17850603139107,0.761686326203752
1.178367587727239,-3.1215357512471797
1.1782291903557132,-0.7215725215185239
1.178090839227439,1.6783907082101313
1.1779525342934465,-2.2048313692407997
1.1778142755048526,0.1951318604878554
1.177676062812859,2.595095090216511
1.1775378961687513,-1.2881269872344205
1.1773997755239003,1.1118362424942347
1.177261700829762,-2.771385834956696
1.1771236720378742,-0.3714226052280411
1.1769856890998618,2.028540624500614
1.1768477519674314,-1.8546814529503173
1.1767098605923736,0.5452817767783382
1.176572014926563,2.9452450065069935
1.1764342149219567,-0.9379770709439377
1.1762964605305948,1.4619861587847176
1.1761587517046006,-2.4212359186662136
1.1760210883961804,-0.021272688937558338
1.1758834705576209,2.3786905407910974
1.1757458981412934,-1.5045315366598342
1.17560837109965,0.8954316930688211
1.1754708893852248,-2.98779038438211
1.175333452950633,-0.5878271546534549
1.1751960617485724,1.8121360750752005
1.17505871573182,-2.071086002375731
1.1749214148532363,0.3288772273529244
1.1747841590657608,2.7288404570815796
1.1746469483224142,-1.1543816203693518
1.1745097825762976,1.2455816093593037
1.1743726617805925,-2.637640468091628
1.1742355858885603,-0.23767723836297214
1.1740985548535419,2.162285991365683
1.1739615686289584,-1.720936086085248
1.1738246271683106,0.6790271436434072
1.1736877304251774,3.0789903733720627
1.1735508783532183,-0.8042317040788687
1.17341407090617,1.5957315256497866
1.1732773080378498,-2.2874905518011444
1.173140589702152,0.11247267792751069
1.1730039158530505,2.512435907656166
1.1728672864445957,-1.3707861697947652
1.1727307014309178,1.02917705993389
1.172594160766224,-2.8540450175170413
1.1724576644047984,-0.45408178778838587
1.1723212123010032,1.9458814419402695
